Timestamp,Latitude,Longitude,Elevation,Minutes,Seconds,Distance,TimeDif,cumDistance
16:06:34,39.462043,-0.351668,13.0,1.8666666666666742,112,0.004525137709258281,1.0,0.4868098826201472
16:06:35,39.462029,-0.351619,13.0,1.8833333333333258,113,0.0044853443145004175,1.0,0.4912952269346476
16:06:36,39.462014,-0.351567,13.0,1.8999999999999773,114,0.00476549459392965,1.0,0.4960607215285773
16:06:37,39.461999,-0.351516,13.0,1.9166666666666288,115,0.004685174113353613,1.0,0.5007458956419308
16:06:38,39.461983,-0.351464,13.0,1.9333333333332803,116,0.004805543658637381,1.0,0.5055514393005682
16:06:39,39.461967,-0.351412,13.0,1.9499999999999318,117,0.00480554461168467,1.0,0.5103569839122529
16:06:40,39.461952,-0.351361,13.0,1.9666666666665833,118,0.004685176876249015,1.0,0.515042160788502
16:06:41,39.461936,-0.35131,13.0,1.9833333333332348,119,0.004725905686418829,1.0,0.5197680664749208
16:06:42,39.461922,-0.351261,13.0,2.0,120,0.004485350379757178,1.0,0.524253416854678
16:06:43,39.461909,-0.351212,13.0,2.0166666666666515,121,0.004447981393396059,1.0,0.528701398248074
16:06:44,39.461895,-0.351164,13.0,2.033333333333303,122,0.004404941276200152,1.0,0.5331063395242742
16:06:45,39.461882,-0.351115,13.0,2.0499999999999545,123,0.0044479829364480515,1.0,0.5375543224607223
16:06:46,39.461869,-0.351066,13.0,2.066666666666606,124,0.00444798367997123,1.0,0.5420023061406936
16:06:47,39.461856,-0.351017,13.0,2.0833333333332575,125,0.004447984422792502,1.0,0.546450290563486
16:06:48,39.461844,-0.350968,13.0,2.099999999999909,126,0.004413101402358003,1.0,0.550863391965844
16:06:49,39.461832,-0.350918,13.0,2.1166666666666742,127,0.004495006697934036,1.0,0.555358398663778
16:06:50,39.461819,-0.350869,13.0,2.1333333333333258,128,0.004447986537660365,1.0,0.5598063852014383
16:06:51,39.461806,-0.35082,13.0,2.1499999999999773,129,0.0044479872804809055,1.0,0.5642543724819192
16:06:52,39.461792,-0.350772,13.0,2.1666666666666288,130,0.004404946981118092,1.0,0.5686593194630373
16:06:53,39.461778,-0.350724,13.0,2.1833333333332803,131,0.004404947756255012,1.0,0.5730642672192923
16:06:54,39.461764,-0.350675,13.0,2.199999999999932,132,0.004485359335289708,1.0,0.577549626554582
16:06:55,39.46175,-0.350626,13.0,2.2166666666665833,133,0.004485360128842686,1.0,0.5820349866834247
16:06:56,39.461736,-0.350577,13.0,2.233333333333235,134,0.004485360922628934,1.0,0.5865203476060536
16:06:57,39.461722,-0.350528,13.0,2.25,135,0.0044853617159399915,1.0,0.5910057093219936
16:06:58,39.461708,-0.35048,13.0,2.2666666666666515,136,0.004404951633206262,1.0,0.5954106609551999
16:06:59,39.461693,-0.350431,13.0,2.283333333333303,137,0.004525157373824443,1.0,0.5999358183290243
16:07:00,39.461678,-0.350383,12.0,2.2999999999999545,138,0.0044454671659680395,1.0,0.6043812854949924
16:07:01,39.461662,-0.350335,12.0,2.316666666666606,139,0.00448837159264992,1.0,0.6088696570876423
16:07:02,39.461645,-0.350287,12.0,2.3333333333332575,140,0.004533597896553027,1.0,0.6134032549841953
16:07:03,39.461627,-0.35024,12.0,2.349999999999909,141,0.004504012605093232,1.0,0.6179072675892886
16:07:04,39.461609,-0.350192,12.0,2.3666666666666742,142,0.004581078270555295,1.0,0.6224883458598439
16:07:05,39.46159,-0.350143,12.0,2.3833333333333258,143,0.00470729720787659,1.0,0.6271956430677205
16:07:06,39.46157,-0.350093,12.0,2.3999999999999773,144,0.004834303011791681,1.0,0.6320299460795121
16:07:07,39.46155,-0.350043,12.0,2.4166666666666288,145,0.00483430410665217,1.0,0.6368642501861643
16:07:08,39.461517,-0.349962,12.0,2.4333333333332803,146,0.007862489595263542,1.0,0.6447267397814279
16:07:09,39.461484,-0.349881,12.0,2.449999999999932,147,0.007862492511175873,1.0,0.6525892322926038
16:07:10,39.461452,-0.349801,12.0,2.4666666666665833,148,0.007734894631109319,1.0,0.6603241269237131
16:07:11,39.461433,-0.349754,12.0,2.483333333333235,149,0.004554525179138827,1.0,0.6648786521028519
16:07:12,39.461414,-0.349708,12.0,2.5,150,0.004478649830502901,1.0,0.6693573019333549
16:07:13,39.461396,-0.34966,12.0,2.5166666666666515,151,0.004581089613972336,1.0,0.6739383915473272
16:07:14,39.461378,-0.349612,12.0,2.533333333333303,152,0.004581090572263719,1.0,0.6785194821195909
16:07:15,39.461362,-0.349562,12.0,2.5499999999999545,153,0.004646518686618157,1.0,0.683166000806209
16:07:16,39.461346,-0.349513,12.0,2.566666666666606,154,0.004567331727368153,1.0,0.6877333325335772
16:07:17,39.461329,-0.349465,12.0,2.5833333333332575,155,0.00453361490151903,1.0,0.6922669474350962
16:07:18,39.461312,-0.349416,12.0,2.599999999999909,156,0.0046117847334270256,1.0,0.6968787321685233
16:07:19,39.461297,-0.349367,12.0,2.6166666666666742,157,0.004525179621896332,1.0,0.7014039117904196
16:07:20,39.461282,-0.349318,12.0,2.6333333333333258,158,0.004525180464903606,1.0,0.7059290922553232
16:07:21,39.461267,-0.349268,12.0,2.6499999999999773,159,0.004605094223228818,1.0,0.710534186478552
16:07:22,39.461253,-0.349219,12.0,2.6666666666666288,160,0.004485388299691223,1.0,0.7150195747782433
16:07:23,39.461239,-0.349169,12.0,2.6833333333332803,161,0.0045659985603212225,1.0,0.7195855733385645
16:07:24,39.461224,-0.34912,12.0,2.699999999999932,162,0.004525183723525326,1.0,0.7241107570620898
16:07:25,39.461209,-0.349072,12.0,2.7166666666665833,163,0.004445492904929662,1.0,0.7285562499670195
16:07:26,39.461193,-0.349024,12.0,2.733333333333235,164,0.004488397084751368,1.0,0.7330446470517709
16:07:27,39.461177,-0.348977,12.0,2.75,165,0.004409712841030609,1.0,0.7374543598928015
16:07:28,39.46116,-0.34893,12.0,2.7666666666666515,166,0.004455737575551564,1.0,0.741910097468353
16:07:29,39.461146,-0.348881,12.0,2.783333333333303,167,0.0044853943646068544,1.0,0.7463954918329598
16:07:30,39.461132,-0.348832,12.0,2.7999999999999545,168,0.004485395158391771,1.0,0.7508808869913516
16:07:31,39.46112,-0.348781,12.0,2.816666666666606,169,0.004577098669334561,1.0,0.7554579856606861
16:07:32,39.461108,-0.348731,12.0,2.8333333333332575,170,0.004495049335652451,1.0,0.7599530349963386
16:07:33,39.461093,-0.348681,12.0,2.849999999999909,171,0.004605104225773433,1.0,0.764558139222112
16:07:34,39.461079,-0.348632,12.0,2.8666666666666742,172,0.004485398162257873,1.0,0.7690435373843699
16:07:35,39.461064,-0.348584,12.0,2.8833333333333258,173,0.004445500862210079,1.0,0.77348903824658
16:07:36,39.461049,-0.348536,12.0,2.8999999999999773,174,0.004445501685668592,1.0,0.7779345399322486
16:07:37,39.461037,-0.348487,12.0,2.9166666666666288,175,0.0044131478936203245,1.0,0.7823476878258689
16:07:38,39.461026,-0.348439,12.0,2.9333333333332803,176,0.0042984426268817735,1.0,0.7866461304527507
16:07:39,39.461012,-0.348392,12.0,2.949999999999932,177,0.004324787427630847,1.0,0.7909709178803815
16:07:40,39.460999,-0.348345,12.0,2.9666666666665833,178,0.0042860186875499666,1.0,0.7952569365679315
16:07:41,39.460986,-0.348297,12.0,2.983333333333235,179,0.004366934280318041,1.0,0.7996238708482496
16:07:42,39.460973,-0.348249,12.0,3.0,180,0.004366935006357162,1.0,0.8039908058546068
16:07:43,39.460962,-0.348201,12.0,3.0166666666666515,181,0.004298446259529265,1.0,0.808289252114136
16:07:44,39.46095,-0.348152,12.0,3.033333333333303,182,0.004413152905622321,1.0,0.8127024050197583
16:07:45,39.460938,-0.348103,12.0,3.0499999999999545,183,0.004413153596722465,1.0,0.8171155586164808
16:07:46,39.460927,-0.348054,12.0,3.066666666666606,184,0.004380816287958817,1.0,0.8214963749044396
16:07:47,39.460916,-0.348003,12.0,3.0833333333332575,185,0.004545939474438358,1.0,0.826042314378878
16:07:48,39.460905,-0.347953,12.0,3.099999999999909,186,0.004463316827524029,1.0,0.830505631206402
16:07:49,39.460897,-0.347901,12.0,3.1166666666666742,187,0.00455191456311738,1.0,0.8350575457695194
16:07:50,39.46089,-0.347849,12.0,3.1333333333333258,188,0.004531497082722352,1.0,0.8395890428522418
16:07:51,39.460882,-0.347799,12.0,3.1499999999999773,189,0.004383656499788116,1.0,0.8439726993520299
16:07:52,39.460874,-0.347749,12.0,3.1666666666666288,190,0.0043836569827539,1.0,0.8483563563347838
16:07:53,39.460863,-0.347699,12.0,3.1833333333332803,191,0.0044633193183602655,1.0,0.8528196756531441
16:07:54,39.460851,-0.34765,12.0,3.199999999999932,192,0.00441315860892439,1.0,0.8572328342620685
16:07:55,39.460839,-0.347601,12.0,3.2166666666665833,193,0.004413159300237036,1.0,0.8616459935623055
16:07:56,39.460828,-0.347551,12.0,3.233333333333235,194,0.004463321394418413,1.0,0.8661093149567239
16:07:57,39.460815,-0.347501,12.0,3.25,195,0.004529319064244977,1.0,0.870638634020969
16:07:58,39.460802,-0.347452,12.0,3.2666666666666515,196,0.0044480446668926305,1.0,0.8750866786878616
16:07:59,39.460786,-0.347402,12.0,3.283333333333303,197,0.004646551502622673,1.0,0.8797332301904843
16:08:00,39.460771,-0.347352,12.0,3.2999999999999545,198,0.004605122735154425,1.0,0.8843383529256388
16:08:01,39.460756,-0.347302,12.0,3.316666666666606,199,0.004605123597409755,1.0,0.8889434765230485
16:08:02,39.460741,-0.347252,12.0,3.3333333333332575,200,0.004605124460185158,1.0,0.8935486009832336
16:08:03,39.460725,-0.347202,12.0,3.349999999999909,201,0.004646554977607645,1.0,0.8981951559608413
16:08:04,39.460709,-0.347153,12.0,3.3666666666666742,202,0.004567367185241327,1.0,0.9027625231460826
16:08:05,39.460696,-0.347103,12.0,3.3833333333333258,203,0.004529326019315972,1.0,0.9072918491653986
16:08:06,39.460684,-0.347053,12.0,3.3999999999999773,204,0.004495074305651677,1.0,0.9117869234710503
16:08:07,39.460672,-0.347003,12.0,3.4166666666666288,205,0.004495075012346581,1.0,0.9162819984833969
16:08:08,39.46066,-0.346953,12.0,3.4333333333332803,206,0.004495075719457172,1.0,0.920777074202854
16:08:09,39.460647,-0.346904,12.0,3.449999999999932,207,0.004448053526246318,1.0,0.9252251277291004
16:08:10,39.460634,-0.346855,12.0,3.4666666666665833,208,0.004448054269513488,1.0,0.9296731819986138
16:08:11,39.460622,-0.346806,12.0,3.483333333333235,209,0.004413171801372029,1.0,0.9340863537999858
16:08:12,39.460611,-0.346756,12.0,3.5,210,0.004463334264714959,1.0,0.9385496880647008
16:08:13,39.460601,-0.346707,12.0,3.5166666666666515,211,0.004351099495419747,1.0,0.9429007875601206
16:08:14,39.46059,-0.346657,12.0,3.533333333333303,212,0.004463335510035208,1.0,0.9473641230701558
16:08:15,39.460579,-0.346608,12.0,3.5499999999999545,213,0.004380836483854066,1.0,0.9517449595540098
16:08:16,39.460567,-0.34656,12.0,3.566666666666606,214,0.004331421464663528,1.0,0.9560763810186733
16:08:17,39.460553,-0.346512,12.0,3.5833333333332575,215,0.00440501560213753,1.0,0.9604813966208109
16:08:18,39.46054,-0.346465,12.0,3.599999999999909,216,0.0042860437371594505,1.0,0.9647674403579704
16:08:19,39.460525,-0.346418,12.0,3.6166666666666742,217,0.004366071337840955,1.0,0.9691335116958113
16:08:20,39.460511,-0.346372,12.0,3.6333333333333258,218,0.004244831992464547,1.0,0.9733783436882758
16:08:21,39.460498,-0.346323,12.0,3.6499999999999773,219,0.0044480620426318,1.0,0.9778264057309076
16:08:22,39.460484,-0.346273,12.0,3.6666666666666288,220,0.004566042332655091,1.0,0.9823924480635627
16:08:23,39.460474,-0.346221,12.0,3.6833333333332803,221,0.0046005742107560555,1.0,0.9869930222743188
16:08:24,39.460463,-0.346169,12.0,3.699999999999932,222,0.004628708202812077,1.0,0.9916217304771309
16:08:25,39.460452,-0.346115,12.0,3.7166666666665833,223,0.0047945193763756526,1.0,0.9964162498535065
16:08:26,39.460442,-0.346062,12.0,3.733333333333235,224,0.004683926402556531,1.0,1.001100176256063
16:08:27,39.46043,-0.346009,12.0,3.75,225,0.0047416455797196794,1.0,1.0058418218357827
16:08:28,39.460419,-0.345955,12.0,3.7666666666666515,226,0.004794521501415828,1.0,1.0106363433371985
16:08:29,39.460408,-0.345903,12.0,3.783333333333303,227,0.004628711604984398,1.0,1.0152650549421829
16:08:30,39.460397,-0.34585,12.0,3.7999999999999545,228,0.004711564874355764,1.0,1.0199766198165388
16:08:31,39.460384,-0.345799,12.0,3.816666666666606,229,0.004610785742020534,1.0,1.0245874055585593
16:08:32,39.460371,-0.345747,12.0,3.8333333333332575,230,0.004692385182160063,1.0,1.0292797907407194
16:08:33,39.46036,-0.345697,12.0,3.849999999999909,231,0.0044633491516923515,1.0,1.0337431398924117
16:08:34,39.460348,-0.345647,12.0,3.8666666666666742,232,0.004495094093045098,1.0,1.0382382339854568
16:08:35,39.460337,-0.345597,11.0,3.8833333333333258,233,0.004463350515617477,1.0,1.0427015845010743
16:08:36,39.460326,-0.345546,11.0,3.8999999999999773,234,0.004545975219368381,1.0,1.0472475597204427
16:08:37,39.460314,-0.345497,11.0,3.9166666666666288,235,0.004413189545039699,1.0,1.0516607492654824
16:08:38,39.460303,-0.345447,11.0,3.9333333333332803,236,0.004463352531952232,1.0,1.0561241017974345
16:08:39,39.460292,-0.345396,11.0,3.949999999999932,237,0.004545977279240965,1.0,1.0606700790766754
16:08:40,39.460281,-0.345346,11.0,3.9666666666665833,238,0.004463353836953847,1.0,1.0651334329136293
16:08:41,39.460269,-0.345295,11.0,3.983333333333235,239,0.004577149876220942,1.0,1.0697105827898503
16:08:42,39.460258,-0.345245,11.0,4.0,240,0.0044633552008850105,1.0,1.0741739379907354
16:08:43,39.460247,-0.345194,11.0,4.0166666666666515,241,0.004545980005525757,1.0,1.0787199179962612
16:08:44,39.460236,-0.345144,11.0,4.033333333333303,242,0.0044633565058895455,1.0,1.0831832745021508
16:08:45,39.460225,-0.345094,11.0,4.0499999999999545,243,0.004463357158488515,1.0,1.0876466316606392
16:08:46,39.460213,-0.345045,11.0,4.066666666666606,244,0.004413195363058554,1.0,1.0920598270236979
16:08:47,39.460202,-0.344995,11.0,4.0833333333332575,245,0.004463358522409935,1.0,1.0965231855461077
16:08:48,39.460192,-0.344944,11.0,4.099999999999909,246,0.004517334859887241,1.0,1.101040520405995
16:08:49,39.46018,-0.344894,11.0,4.116666666666674,247,0.004495103986902069,1.0,1.105535624392897
16:08:50,39.460168,-0.344844,11.0,4.133333333333326,248,0.004495104693375835,1.0,1.110030729086273
16:08:51,39.460155,-0.344793,11.0,4.149999999999977,249,0.004610799420778095,1.0,1.114641528507051
16:08:52,39.460142,-0.344743,11.0,4.166666666666629,250,0.004529358398400702,1.0,1.1191708869054517
16:08:53,39.460128,-0.344692,11.0,4.18333333333328,251,0.0046468615549668255,1.0,1.1238177484604186
16:08:54,39.460115,-0.344641,11.0,4.199999999999932,252,0.004610801809852612,1.0,1.1284285502702711
16:08:55,39.460101,-0.344591,11.0,4.216666666666583,253,0.004566064537322183,1.0,1.1329946148075933
16:08:56,39.460087,-0.344541,11.0,4.233333333333235,254,0.004566065348736735,1.0,1.13756068015633
16:08:57,39.460073,-0.344491,11.0,4.25,255,0.004566066160388205,1.0,1.1421267463167182
16:08:58,39.460059,-0.34444,11.0,4.2666666666666515,256,0.004646865644748617,1.0,1.1467736119614669
16:08:59,39.460045,-0.344389,11.0,4.283333333333303,257,0.004646866474278541,1.0,1.1514204784357454
16:09:00,39.460031,-0.344339,11.0,4.2999999999999545,258,0.004566068595353315,1.0,1.1559865470310986
16:09:01,39.460018,-0.344288,11.0,4.316666666666606,259,0.004610807604335772,1.0,1.1605973546354345
